0,1.1632731666854168,
1,3.325369286875492,
2,0.8463380489897865,
3,0.8496096998320893,
4,0.8449641942490906,
5,0.8348906409275361,
6,0.8210336022680647,
7,0.8045621840206133,
8,0.7863459383868115,
9,0.7670514718806122,
10,0.7472005224690664,
11,0.7272071006483408,
12,0.7074023407205717,
13,0.6880517263914387,
14,0.6693673872217778,
15,0.6515171103004825,
16,0.6346311133376316,
17,0.6188072682847957,
18,0.6041152426097055,
19,0.5905998824305074,
20,0.5782840666833388,
21,0.5671711963027701,
22,0.557247436227766,
23,0.5484837942651218,
24,0.5408380952974774,
25,0.5342568894026772,
26,0.5286773165239954,
27,0.5240289374032646,
28,0.5202355299880892,
29,0.5172168421495315,
30,0.5148902851636901,
31,0.5131725479705365,
32,0.5119811097001652,
