Learner 1,Learner 2,Learner 3,Learner 4,Learner 5,counter
0.0,0.0,0.0,0.0,0.0084126242386466,4
0.0,0.0,0.0077870277047964,0.0,0.0,4
0.0,0.0,0.0072684069928363,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0066967481859188,4
0.0,0.0,0.0,0.0,0.0066565709018474,4
0.0,0.0,0.0066005410202762,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0064792673819852,4
0.0064309951860324,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0062969556178276,4
0.0,0.0,0.0,0.0,0.0062647643683168,4
0.0,0.0,0.0,0.0,0.0060660700729744,4
0.0,0.0,0.001312857211121,0.0046500070947994,0.0,3
0.0,0.0,0.0,0.0,0.0058384017875524,4
0.0,0.0,0.0,0.0,0.0057949578660772,4
0.0,0.0,0.0,0.0057393873735141,0.0,4
0.0,0.0,0.0056689533900623,0.0,0.0,4
0.0,0.0,0.0055137893191453,0.0,0.0,4
0.0,0.0,0.0,0.0016319491355079,0.0037068649458152,3
0.0,0.0,0.0,0.0052085143533433,0.0,4
0.0,0.0052076537317841,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.005148506039302,4
0.0,0.0,0.0,0.0050810942654857,0.0,4
0.0,0.0,0.0050122946278539,0.0,0.0,4
0.0,0.0049954914244596,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0007840445964599,0.0041280841399473,3
0.0,0.0,0.0,0.0,0.0048164471762677,4
0.0047813817738501,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0047734552101506,0.0,0.0,4
0.0,0.0,0.0047722188889199,0.0,0.0,4
0.0,0.0,0.0047399234463742,0.0,0.0,4
0.0,0.0,0.0,0.0,0.004637495925479,4
0.0,0.0,0.0,0.004601003068114,0.0,4
0.0,0.0,0.0045873840266597,0.0,0.0,4
0.0,0.0,0.004168687337413,0.0,0.0,4
0.0,0.0041234743754373,0.0,0.0,0.0,4
0.0,0.0,0.004051408555543,0.0,0.0,4
0.0039311833679105,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0038651084893445,0.0,4
0.0,0.0,0.0038191363770499,0.0,0.0,4
0.0,0.0,0.0,0.0038064162864366,0.0,4
0.0,0.0,0.0037767194795374,0.0,0.0,4
0.0,0.0,0.0037586621817107,0.0,0.0,4
0.0,0.0,0.0,0.0036463579709078,0.0,4
0.0,0.0,0.0036068404651729,0.0,0.0,4
0.0,0.0,0.0036014789942992,0.0,0.0,4
0.0,0.0,0.0,0.0035220295965942,0.0,4
0.0,0.0,0.0,0.0035103252646774,0.0,4
0.0,0.0,0.0,0.0033776714265132,0.0,4
0.0,0.0058177929852258,0.0,-0.0026333112209775,0.0,4
0.0,0.0,0.0,0.0031131796435063,0.0,4
0.0,0.0,0.0005705186598357,0.0,0.0025319825233329,3
0.0,0.0030632885085812,0.0,0.0,0.0,4
0.0,0.0029247037264531,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0029018814507667,0.0,4
0.0,0.0,0.0,0.002894846750547,0.0,4
0.0,0.0,0.0027933377572296,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0027536830481087,4
0.0,0.0,0.0,0.0027271487070058,0.0,4
0.0,0.0,0.0,0.0025214226423306,0.0,4
0.0,0.0,0.0,0.0,0.0024742167186619,4
0.0,0.0,0.0,0.0023904444315163,0.0,4
0.0,0.0,0.0,0.0023696053459209,0.0,4
0.0,0.0,0.0,0.0023019697246817,0.0,4
0.0,0.0,0.0,0.0022192866704212,0.0,4
0.0,0.0,0.0,0.0021810433144124,0.0,4
0.0,0.0,0.0,0.0021213698663652,0.0,4
0.0,0.0,0.0,0.0,0.0020931637402189,4
0.0,0.0,0.0012874690002639,0.00079486951071,0.0,3
0.0,0.0,0.0,0.0019229654709816,0.0,4
0.0,0.0,0.0,0.0,0.001921282588592,4
0.0,0.0,0.0,0.0019115755809397,0.0,4
0.0,0.0018656938971037,0.0,0.0,0.0,4
0.0018590474133837,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0018335830003699,4
0.0,0.0,0.0018115122542122,0.0,0.0,4
0.0,0.0,0.0,0.0018088596971708,0.0,4
0.0,0.0,0.001805775702212,0.0,0.0,4
0.0,0.0,0.0,0.0017938164848818,0.0,4
0.0,0.0,0.0,0.0017924586463349,0.0,4
0.0,0.0,0.0016971209466237,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0016955784581268,4
0.0,0.0,0.0016086508689714,0.0,0.0,4
0.0,0.0,0.0,0.0,0.001603967738155,4
0.0,0.0,0.0,0.0,0.0015541709711705,4
0.0,0.0,0.0015250670274269,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0015112029750552,4
0.0,0.0015107997405962,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0014479390217171,0.0,4
0.0,0.0,0.0,0.0013683118459948,0.0,4
0.0,0.0,0.0,0.0013630427915431,0.0,4
0.0,0.0,0.0,0.0013334946551543,0.0,4
0.0,0.0,0.0,0.0,0.0013291089113207,4
0.0,0.0,0.0,0.0,0.0012943065048781,4
0.0,0.0,0.0005111074519844,0.0007395744308408,0.0,3
0.0,0.0,0.0,0.0012331581177775,0.0,4
0.0,0.0,0.0,0.0011937543798812,0.0,4
0.0,0.0,0.0011872937956674,0.0,0.0,4
0.0,0.0,0.0,0.0011379168887103,0.0,4
0.0,0.0,0.0011276993595474,0.0,0.0,4
0.0,0.0010890914651457,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0010580491657914,4
0.0,0.0,0.0,0.0,0.0010476542015606,4
0.0,0.0,0.0010379467382235,0.0,0.0,4
0.0,0.0,0.0,0.0009132165606812,0.0,4
0.0,0.0,0.0,0.0009015736580362,0.0,4
0.0,0.0008317922645823,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0008317155778478,0.0,4
0.0,0.0,0.0,0.000821357362889,0.0,4
0.0,0.0,0.0,0.0008163744608209,0.0,4
0.0,0.0,0.0,0.000780846876666,0.0,4
0.0,0.0,0.0,0.0007433375924609,0.0,4
0.0,0.0,0.0,0.0007048481935319,0.0,4
0.0,0.0006812012878519,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0006448940353937,0.0,4
0.0,0.0,0.0,0.0005986909338172,0.0,4
0.0,0.0,0.0,0.0005667077895917,0.0,4
0.0,0.0,0.0,0.0005666751536924,0.0,4
0.0,0.0005323563797174,0.0,0.0,0.0,4
0.0,0.0,0.0,0.000508908737084,0.0,4
0.0,0.0,0.0,0.0004765184778973,0.0,4
0.0,0.0,0.0,0.0004659833071435,0.0,4
0.0,0.0,0.0,0.000425466878218,0.0,4
0.0,0.0,0.0,0.0003869850681268,0.0,4
0.0,0.0,0.0,0.0003499807675268,0.0,4
0.0,0.0,0.0,0.0003492111146283,0.0,4
0.0,0.0,0.0,0.0003191080217285,0.0,4
0.0,0.0,0.0,0.0003159846107193,0.0,4
0.0,0.0,0.0,0.0003159506494578,0.0,4
0.0,0.0,0.0,0.0002908442346136,0.0,4
0.0,0.0,0.0,0.0002708042538313,0.0,4
0.0,0.0,0.0,0.0002682756517996,0.0,4
0.0,0.0,0.0002643216262271,0.0,0.0,4
0.0,0.0,0.0,0.0002536095174519,0.0,4
0.0,0.0,0.0,0.0002508785439122,0.0,4
0.0,0.0,0.0,0.0002408207966107,0.0,4
0.0,0.0,0.0,0.0002211826113083,0.0,4
0.0,0.0,0.0,0.0002007016894483,0.0,4
0.0,0.0,0.0,0.0001992367608146,0.0,4
0.0,0.0,0.0001914787876241,0.0,0.0,4
0.0,0.0,0.0001867565166335,0.0,0.0,4
0.0,0.0,0.0,0.0001867151328918,0.0,4
0.0,0.0,0.0,0.0001862096311047,0.0,4
0.0,0.0,0.0,0.0001813573586314,0.0,4
0.0,0.0,0.0001680480443499,0.0,0.0,4
0.0,0.0,0.0,0.0001619225832958,0.0,4
0.0,0.0,0.0,0.0001598829768692,0.0,4
0.0,0.0,0.0,0.0001544648284607,0.0,4
0.0,0.0,0.0,0.0001176260374347,0.0,4
0.0,0.0,0.0,0.0001001527706959,0.0,4
0.0,0.0,0.0,9.76626727852148e-05,0.0,4
0.0,0.0,0.0,4.455594348906633e-05,0.0,4
0.0,0.0,0.0,3.12945750015059e-05,0.0,4
0.0,0.0,0.0,2.5793180050093235e-05,0.0,4
0.0,0.0,0.0,2.199354039680301e-05,0.0,4
0.0,0.0,0.0,1.2980857360234133e-05,0.0,4
0.0,0.0,0.0,8.176312192453849e-06,0.0,4
0.0,0.0,0.0,5.999191676320237e-06,0.0,4
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,5
